start_time,end_time,difference,amplitude,dwell_time,i0,blockade_mean,blockade_min,blockade_max,delta_i,delta_i_over_i0,area,rise_time,fall_time,start_idx,end_idx,n_levels,level1_current,level2_current,level1_fraction,level2_fraction,level_sep,level_rms
9811.200195,9811.44043,0.24023500000112108,408.3251953,0.24023500000112108,563.5070800999999,437.88029596923076,408.3251953,539.855957,125.62678413076918,0.22293736594840202,31.89865051976305,0.019532000000253902,0.0,43.0,55.0,2.0,422.50199750909087,522.4609375,0.8461538461538461,0.15384615384615385,0.1773871944486845,13.606535556756105
9811.660156,9811.780273,0.12011700000039127,404.6630859,0.12011700000039127,571.1364745999999,454.1015625142857,404.6630859,534.0576172,117.03491208571421,0.20491584286869538,16.0014813202152,0.0,0.0,66.0,72.0,1.0,454.1015625142857,,1.0,,,0.0
9812.480469,9812.620117,0.13964800000030664,408.3251953,0.13964800000030664,571.89941405,460.3958129875,408.3251953,538.9404297,111.50360106250002,0.19497065099764466,17.42310668784849,0.019530999999915366,0.0,107.0,114.0,1.0,460.3958129875,,1.0,,,0.0
9814.780273,9814.820313,0.04003999999986263,477.2949219,0.04003999999986263,574.9511719,522.0540364666666,477.2949219,556.640625,52.89713543333335,0.09200283088132158,3.0995605478918895,0.0,0.0,222.0,224.0,1.0,522.0540364666666,,1.0,,,0.0
9814.959961,9815.160156,0.20019499999943946,417.4804688,0.20019499999943946,575.7141113499999,449.08003373636365,417.4804688,549.9267578,126.6340776136363,0.21996000292000886,27.20758484379867,0.020507999999608728,0.0,231.0,241.0,1.0,449.08003373636365,,1.0,,,0.0
9815.639648,9815.740234,0.1005860000004759,555.1147461,0.1005860000004759,572.50976565,561.5743001333334,555.1147461,565.4907227,10.935465516666568,0.019100923989044918,1.281549074845852,0.0,0.0,265.0,270.0,1.0,561.5743001333334,,1.0,,,0.0
